idx,question,answer,answer_aliases,answerable,gold_idx,gold_titles,support_para_idxs,hop_count
2hop__835171_141338,What company is the college where Wolf V. Vishniac studied a part of?,City University of New York,"[""The City University of New York""]",1,"musique_2hop__835171_141338_4,musique_2hop__835171_141338_14","[""Brooklyn College"", ""Wolf V. Vishniac""]","[4, 14]",2
2hop__122651_141338,What company is Zena Tsarfin's school a part of?,City University of New York,"[""The City University of New York""]",1,"musique_2hop__122651_141338_2,musique_2hop__122651_141338_18","[""Zena Tsarfin"", ""Brooklyn College""]","[2, 18]",2
2hop__216256_141338,What company is the school where Ernest G. McClain is employed a part of?,City University of New York,"[""The City University of New York""]",1,"musique_2hop__216256_141338_11,musique_2hop__216256_141338_18","[""Brooklyn College"", ""Ernest G. McClain""]","[11, 18]",2
2hop__699172_141338,What company is the school where Lawrence Landweber was educated a part of?,City University of New York,"[""The City University of New York""]",1,"musique_2hop__699172_141338_4,musique_2hop__699172_141338_5","[""Brooklyn College"", ""Lawrence Landweber""]","[4, 5]",2
2hop__686395_141338,What company is Frederic Ewen's employer part of?,City University of New York,"[""The City University of New York""]",1,"musique_2hop__686395_141338_10,musique_2hop__686395_141338_11","[""Brooklyn College"", ""Frederic Ewen""]","[10, 11]",2
2hop__635185_141338,What company is the employer of Marie Rutkoski part of?,City University of New York,"[""The City University of New York""]",1,"musique_2hop__635185_141338_8,musique_2hop__635185_141338_13","[""Marie Rutkoski"", ""Brooklyn College""]","[8, 13]",2
2hop__21104_16254,"By 1931, what percentage of the world's Jews were the group that represents at least 70% of Jews worldwide?",92 percent,[],1,"musique_2hop__21104_16254_1,musique_2hop__21104_16254_3","[""Jews"", ""Ashkenazi Jews""]","[1, 3]",2
2hop__21103_16335,Italians and the group of Jews representing the bulk of modern Jewry may be genetically similar due to what two factors?,inter-marriage and conversions in the time of the Roman Empire,"[""Roman Empire""]",1,"musique_2hop__21103_16335_0,musique_2hop__21103_16335_6","[""Ashkenazi Jews"", ""Jews""]","[0, 6]",2
2hop__21103_16334,"In a 2010 study, what modern population is most closely related to the group that represents the majority of modern Jewry?",modern-day Italians,[],1,"musique_2hop__21103_16334_8,musique_2hop__21103_16334_11","[""Jews"", ""Ashkenazi Jews""]","[8, 11]",2
2hop__768312_814677,What religion is Anubis' father part of?,ancient Egyptian religion,[],1,"musique_2hop__768312_814677_13,musique_2hop__768312_814677_15","[""Hapi (Son of Horus)"", ""Khenti-Amentiu""]","[13, 15]",2
2hop__21103_16254,"By 1931, what percentage of the world's Jews were the group of Jews that represented the bulk of modern Jewry?",92 percent,[],1,"musique_2hop__21103_16254_7,musique_2hop__21103_16254_9","[""Ashkenazi Jews"", ""Jews""]","[7, 9]",2
2hop__21104_16334,The 2010 study found that what modern population is most closely related to the group that represents at least 70% of Jews worldwide?,modern-day Italians,[],1,"musique_2hop__21104_16334_4,musique_2hop__21104_16334_15","[""Jews"", ""Ashkenazi Jews""]","[4, 15]",2
2hop__21104_16335,The group representing at least 70% of Jews worldwide and Italians may be genetically similar due to what two factors?,inter-marriage and conversions in the time of the Roman Empire,"[""Roman Empire""]",1,"musique_2hop__21104_16335_5,musique_2hop__21104_16335_15","[""Jews"", ""Ashkenazi Jews""]","[5, 15]",2
2hop__770487_494646,What administrative territorial entity contains the headquarters of the Mono Lake Committee?,Mono County,"[""Mono County, California""]",1,"musique_2hop__770487_494646_3,musique_2hop__770487_494646_9","[""Lee Vining, California"", ""Mono Lake Committee""]","[3, 9]",2
2hop__315267_277284,What administrative territorial entity includes the place where Bill Cockcroft was educated?,"Tonbridge, Kent","[""Kent"", ""Tonbridge""]",1,"musique_2hop__315267_277284_15,musique_2hop__315267_277284_18","[""The Judd School"", ""Bill Cockcroft""]","[15, 18]",2
2hop__95970_456836,Where was the person who acted in the film Sous les pieds des femmes born?,La Goulette,[],1,"musique_2hop__95970_456836_3,musique_2hop__95970_456836_7","[""A Summer in La Goulette"", ""Sous les pieds des femmes""]","[3, 7]",2
2hop__95970_152907,What city is the star of Sous les pieds des femmes from?,La Goulette,"[""Tunis""]",1,"musique_2hop__95970_152907_6,musique_2hop__95970_152907_12","[""Claudia Cardinale"", ""Sous les pieds des femmes""]","[6, 12]",2
2hop__95172_152907,What city is the actress in Signora Enrica from?,La Goulette,"[""Tunis"", ""Rome""]",1,"musique_2hop__95172_152907_4,musique_2hop__95172_152907_8","[""Claudia Cardinale"", ""Signora Enrica""]","[4, 8]",2
2hop__95172_456836,Where was the person who acted in Signora Enrica born?,La Goulette,[],1,"musique_2hop__95172_456836_8,musique_2hop__95172_456836_19","[""A Summer in La Goulette"", ""Signora Enrica""]","[8, 19]",2
2hop__611538_152907,What city is the star of 'Three Strangers in Rome' from?,La Goulette,"[""Tunis"", ""Rome"", ""Roma""]",1,"musique_2hop__611538_152907_2,musique_2hop__611538_152907_13","[""Three Strangers in Rome"", ""Claudia Cardinale""]","[2, 13]",2
2hop__147212_60904,Who owns the rehabilitation center at the place where Hank Moonjean died?,Jack Michel,[],1,"musique_2hop__147212_60904_1,musique_2hop__147212_60904_6","[""Hank Moonjean"", ""The Rehabilitation Center at Hollywood Hills""]","[1, 6]",2
2hop__6956_192417,The league the New England Patriots belongs to is an example of what?,sports league,"[""Sports league"", ""league""]",1,"musique_2hop__6956_192417_6,musique_2hop__6956_192417_15","[""Boston"", ""Sports league ranking""]","[6, 15]",2
2hop__58691_192417,The league playing in the Thursday night football game is a type of what?,sports league,"[""Sports league"", ""league""]",1,"musique_2hop__58691_192417_0,musique_2hop__58691_192417_5","[""Thursday Night Football"", ""Sports league ranking""]","[0, 5]",2
2hop__779424_75487,Who is the federal leader of the party that Pierre-Hugues Boisvenu is a member of?,Andrew Scheer,[],1,"musique_2hop__779424_75487_14,musique_2hop__779424_75487_16","[""Pierre-Hugues Boisvenu"", ""2017 Conservative Party of Canada leadership election""]","[14, 16]",2
2hop__388523_75487,Who is the federal leader of the party that James Rajotte is a member of?,Andrew Scheer,[],1,"musique_2hop__388523_75487_5,musique_2hop__388523_75487_10","[""2017 Conservative Party of Canada leadership election"", ""James Rajotte""]","[5, 10]",2
2hop__77134_88165,Who did the person Sarah married to in the bible marry after the death of Sarah?,Keturah,[],1,"musique_2hop__77134_88165_9,musique_2hop__77134_88165_11","[""Sarah"", ""Keturah""]","[9, 11]",2
2hop__631139_75487,Who is the federal leader of the party in which John Lynch-Staunton held a position?,Andrew Scheer,[],1,"musique_2hop__631139_75487_7,musique_2hop__631139_75487_12","[""John Lynch-Staunton"", ""2017 Conservative Party of Canada leadership election""]","[7, 12]",2
2hop__227791_75487,Who is the federal leader of the political party Ken Epp belongs to?,Andrew Scheer,[],1,"musique_2hop__227791_75487_11,musique_2hop__227791_75487_19","[""2017 Conservative Party of Canada leadership election"", ""Ken Epp""]","[11, 19]",2
2hop__351275_75487,Who is the federal leader of Leon Benoit's political party?,Andrew Scheer,[],1,"musique_2hop__351275_75487_1,musique_2hop__351275_75487_11","[""2017 Conservative Party of Canada leadership election"", ""Leon Benoit""]","[1, 11]",2
2hop__502852_75487,Who is the federal leader of John Lynch-Staunton's political party?,Andrew Scheer,[],1,"musique_2hop__502852_75487_6,musique_2hop__502852_75487_9","[""2017 Conservative Party of Canada leadership election"", ""John Lynch-Staunton""]","[6, 9]",2
2hop__73069_88165,Who did the person considered the founder of three major monotheistic religions marry after the death of Sarah?,Keturah,[],1,"musique_2hop__73069_88165_10,musique_2hop__73069_88165_16","[""Keturah"", ""Abrahamic religions""]","[10, 16]",2
2hop__310112_88165,Who did Haran's sibling marry after the death of sarah?,Keturah,[],1,"musique_2hop__310112_88165_6,musique_2hop__310112_88165_11","[""Iscah"", ""Keturah""]","[6, 11]",2
2hop__85325_88165,Who did the person who married their half sister in the bible marry after the death of sarah?,Keturah,[],1,"musique_2hop__85325_88165_5,musique_2hop__85325_88165_12","[""Keturah"", ""Incest in the Bible""]","[5, 12]",2
2hop__468778_88165,Who did the spouse of Hagar marry after the death of Sarah?,Keturah,[],1,"musique_2hop__468778_88165_13,musique_2hop__468778_88165_19","[""Keturah"", ""Hagar (disambiguation)""]","[13, 19]",2
2hop__846415_88165,Who did Jokshan's father marry after the death of Sarah?,Keturah,[],1,"musique_2hop__846415_88165_8,musique_2hop__846415_88165_17","[""Keturah"", ""Jokshan""]","[8, 17]",2
2hop__575282_114648,What year did Allegory of Isabella d'Este's Coronation's creator the Younger die?,1583,[],1,"musique_2hop__575282_114648_9,musique_2hop__575282_114648_15","[""Allegory of Isabella d'Este's Coronation"", ""Lorenzo Costa the Younger""]","[9, 15]",2
2hop__108336_772156,Where did the creator of the Allegory of Isabella d'Este's Coronation die?,Mantua,[],1,"musique_2hop__108336_772156_0,musique_2hop__108336_772156_16","[""Allegory of Isabella d'Este's Coronation"", ""Lorenzo Costa the Younger""]","[0, 16]",2
2hop__96194_78303,"What was the name of the Hero and the Terror star's character in Walker, Texas Ranger?",Cordell Walker,[],1,"musique_2hop__96194_78303_0,musique_2hop__96194_78303_12","[""Hero and the Terror"", ""Walker, Texas Ranger""]","[0, 12]",2
2hop__268084_78303,"What was the name of the star of Forced Vengeance in Walter, Texas Ranger?",Cordell Walker,[],1,"musique_2hop__268084_78303_0,musique_2hop__268084_78303_7","[""Walker, Texas Ranger"", ""Forced Vengeance""]","[0, 7]",2
2hop__684287_78303,what was the name of the producer of Forest Warrior walker texas ranger?,Cordell Walker,[],1,"musique_2hop__684287_78303_4,musique_2hop__684287_78303_10","[""Walker, Texas Ranger"", ""Forest Warrior""]","[4, 10]",2
2hop__748182_78303,"What was the name of one of Top Dog's cast members in the Walker, Texas Ranger?",Cordell Walker,[],1,"musique_2hop__748182_78303_10,musique_2hop__748182_78303_15","[""Walker, Texas Ranger"", ""Top Dog (1995 film)""]","[10, 15]",2
2hop__519160_78303,"What was the name of Forced Vengeance's producer in Walker, Texas Ranger?",Cordell Walker,[],1,"musique_2hop__519160_78303_3,musique_2hop__519160_78303_15","[""Walker, Texas Ranger"", ""Forced Vengeance""]","[3, 15]",2
2hop__159903_154896,In what year did the insurgency start in the part of the country it is about?,27 April 2009,[],1,"musique_2hop__159903_154896_4,musique_2hop__159903_154896_5","[""Abdul Fattah Ismail"", ""South Yemen insurgency""]","[4, 5]",2
2hop__389778_78303,"What was the cast member of Missing in Action's name in Walker, Texas Ranger?",Cordell Walker,[],1,"musique_2hop__389778_78303_5,musique_2hop__389778_78303_16","[""Missing in Action (film)"", ""Walker, Texas Ranger""]","[5, 16]",2
2hop__691639_154896,What year did the insurgency start in the area where People's Vanguard Party's headquarters locate?,27 April 2009,[],1,"musique_2hop__691639_154896_13,musique_2hop__691639_154896_19","[""South Yemen insurgency"", ""People's Vanguard Party (South Yemen)""]","[13, 19]",2
2hop__159903_419949,What is the capital of the country it is about?,Aden,[],1,"musique_2hop__159903_419949_6,musique_2hop__159903_419949_13","[""EgyptAir Flight 763"", ""Abdul Fattah Ismail""]","[6, 13]",2
2hop__131951_643670,What is the name for the mouth of the watercourse of the body of water by Rotterdam Centrum?,Het Scheur,[],1,"musique_2hop__131951_643670_6,musique_2hop__131951_643670_10","[""Rotterdam Centrum"", ""Het Scheur""]","[6, 10]",2
2hop__47712_25719,At the end of which year did tribes from the place where the Celts are said to have migrated from invade the Roman empire?,406,[],1,"musique_2hop__47712_25719_7,musique_2hop__47712_25719_13","[""Galicia (Spain)"", ""Celts""]","[7, 13]",2
2hop__818302_25719,At the end of which year did the tribes from the location of the Lusatia invade the Roman Empire?,406,[],1,"musique_2hop__818302_25719_11,musique_2hop__818302_25719_17","[""Lower Lusatia"", ""Galicia (Spain)""]","[11, 17]",2
2hop__203955_25719,At the end of which year did the tribes from where the Michelsberg culture is from invade the Roman Empire?,406,[],1,"musique_2hop__203955_25719_7,musique_2hop__203955_25719_9","[""R\u00f6ssen culture"", ""Galicia (Spain)""]","[7, 9]",2
2hop__603598_25719,At the end of what year did the tribes from the place where the Rossen culture is located invade the Roman Empire?,406,[],1,"musique_2hop__603598_25719_7,musique_2hop__603598_25719_19","[""R\u00f6ssen culture"", ""Galicia (Spain)""]","[7, 19]",2
2hop__16267_25719,At the end of which year did the tribes in the area where the Ashkenazi Jews can trace their ancestry to Jews who settled there invade the roman empire?,406,[],1,"musique_2hop__16267_25719_5,musique_2hop__16267_25719_9","[""Galicia (Spain)"", ""Ashkenazi Jews""]","[5, 9]",2
2hop__576118_25719,At the end of which year did tribes from the area where Linear Pottery culture was found invade the Roman Empire?,406,[],1,"musique_2hop__576118_25719_16,musique_2hop__576118_25719_19","[""R\u00f6ssen culture"", ""Galicia (Spain)""]","[16, 19]",2
2hop__157376_643670,Of which watercourse is the river the Willemsbrug crosses over the mouth?,Het Scheur,[],1,"musique_2hop__157376_643670_1,musique_2hop__157376_643670_4","[""Willemsbrug"", ""Het Scheur""]","[1, 4]",2
2hop__68162_482364,Who was the father of the leader of the Argonauts in the search for the golden fleece?,Aeson,[],1,"musique_2hop__68162_482364_7,musique_2hop__68162_482364_14","[""Aeson"", ""Golden Fleece""]","[7, 14]",2
2hop__64537_482364,Who is the father of the man with the same name as the Big Brother hot dog challenge winner?,Aeson,[],1,"musique_2hop__64537_482364_4,musique_2hop__64537_482364_12","[""Big Brother 19 (American season)"", ""Aeson""]","[4, 12]",2
2hop__84439_482364,Who is the father of the person who fulfilled the warning beware the man with one sandal?,Aeson,[],1,"musique_2hop__84439_482364_3,musique_2hop__84439_482364_8","[""Pelias"", ""Aeson""]","[3, 8]",2
2hop__283_574195,Where was the person who said she is the reigning national voice educated?,National Institute of Dramatic Art,"[""NIDA""]",1,"musique_2hop__283_574195_0,musique_2hop__283_574195_7","[""Beyonc\u00e9"", ""Jason Keng-Kwin Chan""]","[0, 7]",2
2hop__131818_161450,Where is the Voshmgir District located?,in the north-east of the country south of the Caspian Sea,"[""Caspian Sea""]",1,"musique_2hop__131818_161450_1,musique_2hop__131818_161450_2","[""Golestan Province"", ""Voshmgir District""]","[1, 2]",2
2hop__607517_161450,Where is the province containing Bandar-e Gaz County located?,in the north-east of the country south of the Caspian Sea,"[""Caspian Sea""]",1,"musique_2hop__607517_161450_5,musique_2hop__607517_161450_12","[""Golestan Province"", ""Bandar-e Gaz County""]","[5, 12]",2
2hop__391258_161450,Where is the province that contains Maraveh Tappeh County located?,in the north-east of the country south of the Caspian Sea,"[""Caspian Sea""]",1,"musique_2hop__391258_161450_5,musique_2hop__391258_161450_10","[""Maraveh Tappeh County"", ""Golestan Province""]","[5, 10]",2
